epoch,G_loss,D_loss,FID,KID,JSD,SSIM,PSNR,LPIPS,kimg_acu,kimg,carpeta
8.07816533,0.764248143,1.326184381,166.5590613,0.601992249,0.142720942,0.109669973,14.35233939,0.528841496,324.095993,96.03199768,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
8.177866227,0.763600672,1.325361737,,,,,,,328.095993,100.0319977,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
8.277567125,0.769133248,1.337430325,,,,,,,332.095993,104.0319977,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
8.377268022,0.887702331,1.330084983,,,,,,,336.095993,108.0319977,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
8.476968919,0.762296343,1.346151041,116.1893384,0.407709483,0.029361922,0.136012663,14.52828578,0.463908702,340.095993,112.0319977,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
8.576669817,0.785658275,1.379933946,,,,,,,344.095993,116.0319977,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
8.676370714,0.736728436,1.366677125,,,,,,,348.095993,120.0319977,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
8.776071611,2.106858316,1.479857922,,,,,,,352.095993,124.0319977,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
8.875772509,1.069045395,1.196663352,138.302365,0.53148307,0.116906723,0.107898993,14.42220638,0.524280548,356.095993,128.0319977,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
8.975473406,0.92394872,1.245149684,,,,,,,360.095993,132.0319977,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
9.075174303,0.94297043,1.369228072,,,,,,,364.095993,136.0319977,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
9.1748752,2.103287578,1.046077441,,,,,,,368.095993,140.0319977,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
9.175672808,0.807730496,1.307400227,245.6650647,0.709311068,0.126134375,0.121112024,14.64620653,0.659980416,368.127993,0.032000002,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
9.275373707,0.810476272,1.372417772,,,,,,,372.1279931,4.032000065,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
9.375074592,0.757744717,1.38518025,,,,,,,376.1279926,8.031999588,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
9.474775489,0.729105699,1.374275778,,,,,,,380.1279926,12.03199959,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
9.574476387,12.44392189,15.49241386,137.9483303,0.421391816,0.069102724,0.128273444,14.65176417,0.476234883,384.1279926,16.03199959,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
9.674177284,1.595704643,0.954626044,,,,,,,388.1279926,20.03199959,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
9.773878181,1.013916198,1.178660623,,,,,,,392.1279926,24.03199959,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
9.873579079,0.835230666,1.299350969,,,,,,,396.1279926,28.03199959,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
9.973280023,0.831520532,1.346836995,176.2959721,0.766186026,0.109518078,0.14415286,14.61243076,0.562794626,400.1279945,32.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
10.07298092,0.765662012,1.348401068,,,,,,,404.1279945,36.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
10.17268182,0.759060719,1.357047243,,,,,,,408.1279945,40.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
10.27238272,0.822689863,1.557187167,,,,,,,412.1279945,44.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
10.37208361,0.711194326,1.375930796,122.8870612,0.48685471,0.059825642,0.209214993,13.94321148,0.469360024,416.1279945,48.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
10.47178451,0.720018067,1.380511909,,,,,,,420.1279945,52.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
10.57148541,2.12585644,1.651315907,,,,,,,424.1279945,56.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
10.6711863,1.139817629,1.367678963,,,,,,,428.1279945,60.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
10.77088711,0.968894957,1.263055354,217.7386539,0.468325711,0.119338196,0.366726981,13.80053784,0.578951359,432.1279907,64.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
10.870588,0.813139424,1.31916942,,,,,,,436.1279907,68.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
10.9702889,0.773547137,1.335005022,,,,,,,440.1279907,72.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
11.0699898,0.774685042,1.354965726,,,,,,,444.1279907,76.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
11.1696907,0.763827045,1.361251874,118.6659597,0.228692002,0.065434473,0.344512454,14.20549418,0.434926361,448.1279907,80.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
11.26939159,0.789655637,1.369378162,,,,,,,452.1279907,84.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
11.36909249,0.769691363,1.357578637,,,,,,,456.1279907,88.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
11.46879339,0.843568202,2.100486902,,,,,,,460.1279907,92.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
11.469591,0.618757129,1.355354905,93.20925533,0.312892945,0.083460725,0.213887394,14.19143422,0.399969697,460.1599907,0.032000002,00005-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
11.56929189,0.804942995,1.373313704,,,,,,,464.1599908,4.032000065,00005-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
11.66899278,0.7362764,1.361009657,,,,,,,468.1599903,8.031999588,00005-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
11.76869368,0.795053213,1.393354577,,,,,,,472.1599903,12.03199959,00005-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
11.86839457,0.77117368,1.365980158,69.98283145,0.265105207,0.078854244,0.291821954,13.95303215,0.389599025,476.1599903,16.03199959,00005-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
11.96809547,0.836317602,1.36326051,,,,,,,480.1599903,20.03199959,00005-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
12.06779637,0.845949461,1.322803289,,,,,,,484.1599903,24.03199959,00005-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
12.16749727,0.773601691,1.344293311,,,,,,,488.1599903,28.03199959,00005-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
12.26719821,0.758535155,1.35202601,68.64059766,0.179270031,0.043406912,0.295629639,14.11615654,0.403507233,492.1599922,32.0320015,00005-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
12.36689911,1.71656251,2.021007441,,,,,,,496.1599922,36.0320015,00005-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
12.46660001,0.758425819,1.326116482,,,,,,,500.1599922,40.0320015,00005-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
12.5663009,0.76281842,1.334697547,,,,,,,504.1599922,44.0320015,00005-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
12.56709851,0.877874494,1.334175825,72.17734622,0.194870316,0.098734543,0.389570342,13.93642511,0.406283885,504.1919922,0.032000002,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
12.66679941,1.169090718,1.487016041,,,,,,,508.1919923,4.032000065,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
12.76650029,0.784435777,1.312840196,,,,,,,512.1919918,8.031999588,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
12.86620119,0.755499053,1.336214729,,,,,,,516.1919918,12.03199959,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
12.96590209,0.769663242,1.34015277,68.01214266,0.160508556,0.063823159,0.224895064,14.01635969,0.398268431,520.1919918,16.03199959,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
13.06560299,0.922618774,1.338018255,,,,,,,524.1919918,20.03199959,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
13.16530388,0.813524911,1.304319449,,,,,,,528.1919918,24.03199959,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
13.26500478,0.821639716,1.310199728,,,,,,,532.1919918,28.03199959,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
13.36470573,0.727069364,1.351149261,64.38962338,0.163905926,0.050098866,0.287498339,13.86615507,0.401555389,536.1919937,32.0320015,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
13.46440662,0.752807462,1.357887234,,,,,,,540.1919937,36.0320015,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
13.56410752,2.028166874,1.529894347,,,,,,,544.1919937,40.0320015,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
13.66380842,0.80924525,1.259660766,,,,,,,548.1919937,44.0320015,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
13.76350931,0.780317432,1.302809609,89.34184789,0.395910365,0.144518304,0.340069812,14.03523019,0.456411242,552.1919937,48.0320015,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
13.86321021,0.803349575,1.384042017,,,,,,,556.1919937,52.0320015,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
13.96291111,0.758998934,1.338700233,,,,,,,560.1919937,56.0320015,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
14.06261201,0.839009366,1.392447917,,,,,,,564.1919937,60.0320015,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
14.16231281,1.084170337,1.30936809,77.63967696,0.326484882,0.138595403,0.235483828,14.41107517,0.451242387,568.1919899,64.03199768,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
14.26201371,0.791309572,1.321173331,,,,,,,572.1919899,68.03199768,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
14.3617146,0.752400472,1.324113615,,,,,,,576.1919899,72.03199768,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
14.4614155,0.890402455,1.635430837,,,,,,,580.1919899,76.03199768,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
