epoch,G_loss,D_loss,FID,KID,JSD,SSIM,PSNR,LPIPS,kimg_acu,kimg,carpeta
12.7657027,0.740830184,1.351558053,,,,,,,512.1599922,88.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
12.86540359,0.757572128,1.349111173,,,,,,,516.1599922,92.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
12.96510449,0.73910476,1.350228417,33.22418657,0.018102811,0.019070543,0.370330357,13.04210322,0.398068517,520.1599922,96.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
13.06480539,0.742738206,1.347320956,,,,,,,524.1599922,100.0319977,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
13.16450629,0.716804115,1.362330173,,,,,,,528.1599922,104.0319977,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
13.26420718,0.714467481,1.368127954,,,,,,,532.1599922,108.0319977,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
13.36390808,0.718196943,1.368970988,27.83313032,0.010525524,0.018656831,0.378098494,12.9464569,0.39821732,536.1599922,112.0319977,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
13.46360898,0.712345879,1.371553474,,,,,,,540.1599922,116.0319977,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
13.46440659,0.806291461,1.376636267,27.65157127,0.01049807,0.019608176,0.378112214,12.94874563,0.398207366,540.1919922,0.032000002,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
13.56410748,0.732840903,1.362963479,,,,,,,544.1919923,4.032000065,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
13.66380837,0.713356106,1.367502617,,,,,,,548.1919918,8.031999588,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
13.76350927,0.723071427,1.364752547,,,,,,,552.1919918,12.03199959,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
13.86321016,0.732112227,1.360659273,22.80012672,0.007477397,0.020166604,0.383433202,13.03559709,0.398016721,556.1919918,16.03199959,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
13.96291106,0.720095114,1.363729105,,,,,,,560.1919918,20.03199959,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
